id,game_id,player_id,team_id,timeOnIce,assists,goals,pim,shots,saves,powerPlaySaves,shortHandedSaves,evenSaves,shortHandedShotsAgainst,evenShotsAgainst,powerPlayShotsAgainst,decision,savePercentage,powerPlaySavePercentage,evenStrengthSavePercentage
254,2017020813,8476899,5,3600,0,0,0,25,21,1,1,19,1,22,2,W,84,50,86.36363636
255,2017020987,8471469,18,3600,0,0,0,36,34,0,2,32,2,33,1,W,94.44444444,0,96.96969697
256,2017020987,8475660,22,3600,0,0,0,42,38,5,0,33,0,37,5,L,90.47619048,100,89.18918919
257,2017020154,8470140,25,3600,0,0,0,30,29,1,1,27,1,28,1,W,96.66666667,100,96.42857143
258,2017020154,8469608,20,3532,0,0,0,24,22,2,0,20,0,20,4,L,91.66666667,50,100
259,2015021171,8471239,1,3542,0,0,0,35,33,8,2,23,2,24,9,L,94.28571429,88.88888889,95.83333333
260,2015021171,8471750,14,3591,0,0,0,26,25,12,0,13,0,13,13,W,96.15384615,92.30769231,100
261,2016020966,8474596,19,3600,0,0,0,27,27,1,1,25,1,25,1,W,100,100,100
262,2016020966,8474092,21,3560,0,0,0,25,22,2,1,19,1,20,4,L,88,50,95
263,2016021216,8474092,21,3900,0,0,0,45,42,2,0,40,0,42,3,L,93.33333333,66.66666667,95.23809524
264,2016021216,8470140,25,3900,0,0,0,24,21,0,0,21,0,23,1,W,87.5,0,91.30434783
265,2016020296,8475660,22,3556,0,0,0,28,25,6,1,18,1,21,6,W,89.28571429,100,85.71428571
266,2016020296,8473575,21,3479,0,0,0,40,35,5,0,30,0,33,7,L,87.5,71.42857143,90.90909091
267,2017020911,8471750,25,1043,0,0,0,5,1,1,0,0,0,4,1,L,20,100,0
268,2017020911,8470140,25,2515,0,0,0,23,22,0,0,22,0,23,0,,95.65217391,NA,95.65217391
269,2017020911,8474889,28,3600,0,0,0,28,26,0,0,26,0,28,0,W,92.85714286,NA,92.85714286
270,2016020573,8468685,3,3583,0,0,0,32,30,6,1,23,1,24,7,W,93.75,85.71428571,95.83333333
271,2016020573,8473461,4,3560,0,0,0,27,23,2,0,21,0,25,2,L,85.18518519,100,84
272,2015021050,8471715,52,3584,0,0,0,21,17,3,1,13,1,16,4,L,80.95238095,75,81.25
273,2015021050,8475299,20,3600,0,0,0,29,28,1,0,27,0,28,1,W,96.55172414,100,96.42857143
274,2015020341,8471403,20,3860,0,0,0,21,19,4,0,15,0,17,4,L,90.47619048,100,88.23529412
275,2015020341,8469608,53,3860,0,0,0,26,25,6,0,19,0,19,7,W,96.15384615,85.71428571,100
276,2015021204,8471306,2,3600,0,0,0,37,36,6,0,30,0,31,6,W,97.2972973,100,96.77419355
277,2015021204,8468685,3,2400,0,0,0,16,13,1,1,11,1,13,2,L,81.25,50,84.61538462
278,2015021204,8477293,3,1106,0,0,0,6,6,0,1,5,1,5,0,,100,NA,100
279,2015020835,8475717,21,3208,0,0,0,18,17,3,1,13,1,14,3,,94.44444444,100,92.85714286
280,2015020835,8473575,21,282,0,0,0,2,0,0,0,0,0,2,0,L,0,NA,0
281,2015020835,8475215,7,3590,0,0,0,35,34,6,2,26,2,27,6,W,97.14285714,100,96.2962963
282,2016020603,8476883,14,3586,0,0,0,40,34,5,1,28,1,33,6,L,85,83.33333333,84.84848485
283,2016020603,8470594,5,3600,0,0,0,30,28,7,0,21,0,22,8,W,93.33333333,87.5,95.45454545
284,2016020679,8468685,3,3600,0,0,0,25,23,2,2,19,3,20,2,W,92,100,95
285,2016020679,8475883,10,3575,0,0,0,40,36,8,2,26,3,29,8,L,90,100,89.65517241
286,2016020143,8468011,23,3585,0,0,0,21,19,0,1,18,1,20,0,L,90.47619048,NA,90
287,2016020143,8471679,8,3600,0,0,0,42,42,4,1,37,1,37,4,W,100,100,100
288,2016020231,8477180,28,3488,0,0,0,33,32,0,0,32,0,33,0,L,96.96969697,NA,96.96969697
289,2016020231,8470320,12,3587,0,0,0,22,22,4,0,18,0,18,4,W,100,100,100
290,2016020163,8468011,23,3292,0,0,22,42,36,5,2,29,2,34,6,L,85.71428571,83.33333333,85.29411765
291,2016020163,8474593,23,308,0,0,0,0,0,0,0,0,0,0,0,,NA,NA,NA
292,2016020163,8473523,10,308,0,0,0,3,3,3,0,0,0,0,3,,100,100,NA
293,2016020163,8475883,10,3289,0,0,12,26,23,1,1,21,1,24,1,W,88.46153846,100,87.5
294,2016020811,8476899,5,3600,0,0,0,28,27,4,2,21,2,21,5,W,96.42857143,80,100
295,2016020811,8475717,21,3482,0,0,0,29,26,3,1,22,1,24,4,L,89.65517241,75,91.66666667
296,2015020028,8473972,20,3783,0,0,0,30,28,5,0,23,0,24,6,W,93.33333333,83.33333333,95.83333333
297,2015020028,8468011,23,3783,0,0,0,38,35,4,1,30,1,32,5,L,92.10526316,80,93.75
298,2015020022,8476234,1,3450,0,0,0,26,22,11,0,11,1,13,12,L,84.61538462,91.66666667,84.61538462
299,2015020022,8474651,15,3548,0,0,0,24,21,2,1,18,1,20,3,W,87.5,66.66666667,90
300,2017020065,8476234,1,3600,0,0,0,31,29,5,1,23,1,25,5,W,93.5483871,100,92
301,2017020065,8471715,3,3437,0,0,0,19,16,3,0,13,0,15,4,L,84.21052632,75,86.66666667
302,2017021065,8476945,52,3851,0,0,0,43,40,11,0,29,0,31,12,L,93.02325581,91.66666667,93.5483871
303,2017021065,8475831,15,3851,0,0,0,28,26,3,0,23,0,25,3,W,92.85714286,100,92
304,2016021029,8470147,10,2400,0,0,0,24,20,7,0,13,0,16,8,,83.33333333,87.5,81.25
305,2016021029,8475883,10,1200,0,0,0,8,5,1,0,4,1,6,1,L,62.5,100,66.66666667
306,2016021029,8473503,13,3600,0,0,0,30,28,7,0,21,0,22,8,W,93.33333333,87.5,95.45454545
307,2016020459,8476883,14,3522,0,0,0,23,20,4,0,16,0,18,5,L,86.95652174,80,88.88888889
308,2016020459,8468011,23,3600,0,0,0,27,25,3,0,22,0,23,4,W,92.59259259,75,95.65217391
309,2016020442,8471695,6,3684,0,0,0,37,33,5,0,28,0,30,7,L,89.18918919,71.42857143,93.33333333
310,2016020442,8476899,5,3684,1,0,0,44,41,10,0,31,0,34,10,W,93.18181818,100,91.17647059
311,2015020954,8474152,16,3395,0,0,0,25,21,0,0,21,0,24,1,L,84,0,87.5
312,2015020954,8471695,6,3600,0,0,0,27,25,3,0,22,0,23,4,W,92.59259259,75,95.65217391
313,2016020419,8476945,52,1200,0,0,0,6,4,0,0,4,0,5,1,,66.66666667,0,80
314,2016020419,8474636,52,2400,0,0,0,29,25,4,0,21,0,24,5,L,86.20689655,80,87.5
315,2016020419,8473434,20,3600,0,0,0,28,26,3,0,23,0,24,4,W,92.85714286,75,95.83333333
316,2016020874,8477424,18,3600,0,0,0,38,35,4,0,31,0,34,4,W,92.10526316,100,91.17647059
317,2016020874,8475683,29,3519,0,0,0,32,28,0,0,28,0,32,0,L,87.5,NA,87.5
318,2016021083,8473461,4,3502,0,0,0,33,30,5,4,21,4,23,6,L,90.90909091,83.33333333,91.30434783
319,2016021083,8474636,52,3600,0,0,0,26,24,8,1,15,2,16,8,W,92.30769231,100,93.75
320,2015020060,8470320,12,3592,0,0,0,20,17,2,0,15,0,18,2,W,85,100,83.33333333
321,2015020060,8470657,17,3464,0,0,0,36,31,3,1,27,1,31,4,L,86.11111111,75,87.09677419
322,2016020647,8473541,24,3600,0,0,0,26,26,6,1,19,1,19,6,W,100,100,100
323,2016020647,8475839,53,3481,0,0,0,22,20,3,0,17,0,19,3,L,90.90909091,100,89.47368421
324,2016020611,8473434,20,3449,0,0,0,27,25,2,0,23,0,25,2,L,92.59259259,100,92
325,2016020611,8476945,52,3600,0,0,0,28,28,4,1,23,1,23,4,W,100,100,100
326,2015020390,8470860,2,3814,0,0,0,29,26,3,0,23,0,26,3,L,89.65517241,100,88.46153846
327,2015020390,8467950,9,3674,0,0,0,31,29,2,0,27,0,28,3,W,93.5483871,66.66666667,96.42857143
328,2015020440,8474550,25,3597,0,0,0,26,23,5,1,17,1,19,6,L,88.46153846,83.33333333,89.47368421
329,2015020440,8474596,19,3595,0,0,0,26,26,7,1,18,1,18,7,W,100,100,100
330,2016021065,8471227,30,3446,0,0,0,21,16,4,1,11,1,15,5,L,76.19047619,80,73.33333333
331,2016021065,8476945,52,2400,0,0,0,35,31,0,3,28,3,31,1,,88.57142857,0,90.32258065
332,2016021065,8474636,52,1200,0,0,0,13,13,4,0,9,0,9,4,W,100,100,100
333,2017020715,8477293,53,3600,0,0,0,27,25,4,0,21,0,21,6,W,92.59259259,66.66666667,100
334,2017020715,8475622,19,426,0,0,0,12,9,0,0,9,0,12,0,L,75,NA,75
335,2017020715,8474596,19,3159,0,0,0,32,30,5,1,24,1,25,6,,93.75,83.33333333,96
336,2017020067,8473503,13,3514,0,0,0,33,29,5,1,23,2,25,6,L,87.87878788,83.33333333,92
337,2017020067,8476899,5,3600,0,0,0,46,43,5,0,38,0,40,6,W,93.47826087,83.33333333,95
338,2016020366,8474636,52,3615,0,0,0,22,20,4,0,16,0,18,4,W,90.90909091,100,88.88888889
339,2016020366,8475622,19,3608,0,0,0,23,20,1,2,17,3,19,1,L,86.95652174,100,89.47368421
340,2016020991,8477237,9,3640,0,0,0,41,39,9,1,29,1,31,9,W,95.12195122,100,93.5483871
341,2016020991,8469608,53,3637,0,0,0,31,28,3,1,24,1,27,3,L,90.32258065,100,88.88888889
342,2015020881,8470880,19,3600,0,0,0,22,18,1,0,17,0,21,1,W,81.81818182,100,80.95238095
343,2015020881,8475839,53,2939,0,0,0,35,30,3,3,24,3,28,4,L,85.71428571,75,85.71428571
344,2015020881,8478999,53,594,0,0,0,4,4,0,0,4,0,4,0,,100,NA,100
345,2017020404,8468011,24,3900,0,0,0,35,33,4,0,29,0,29,6,L,94.28571429,66.66666667,100
346,2017020404,8471469,18,3900,0,0,0,35,33,1,0,32,0,33,2,W,94.28571429,50,96.96969697
347,2016020634,8470645,16,2891,0,0,0,30,25,0,4,21,4,26,0,L,83.33333333,NA,80.76923077
348,2016020634,8474152,16,709,0,0,0,4,3,0,0,3,0,4,0,,75,NA,75
349,2016020634,8474651,15,3600,0,0,0,24,24,2,0,22,0,22,2,W,100,100,100
350,2017020118,8474152,12,3486,0,0,0,26,22,2,0,20,0,24,2,L,84.61538462,100,83.33333333
351,2017020118,8471750,25,3600,0,0,0,39,36,7,2,27,2,30,7,W,92.30769231,100,90
352,2015020869,8470860,2,3600,0,0,0,27,27,0,2,25,2,25,0,W,100,NA,100
353,2015020869,8471239,1,3511,0,0,0,24,23,2,0,21,0,22,2,L,95.83333333,100,95.45454545
354,2016020172,8470880,20,3600,0,0,0,39,34,9,0,25,0,30,9,L,87.17948718,100,83.33333333
355,2016020172,8469514,26,3600,0,0,0,24,24,4,0,20,0,20,4,W,100,100,100
356,2016020857,8473503,13,3586,0,0,0,36,35,5,0,30,1,30,5,W,97.22222222,100,100
357,2016020857,8476434,24,3565,0,0,0,30,27,3,1,23,1,25,4,L,90,75,92
358,2016020488,8473575,21,3508,0,0,0,33,31,4,0,27,0,28,5,L,93.93939394,80,96.42857143
359,2016020488,8471227,30,3600,0,0,0,18,18,2,0,16,0,16,2,W,100,100,100
360,2016021019,8476945,52,3731,0,0,0,42,37,3,0,34,0,38,4,L,88.0952381,75,89.47368421
361,2016021019,8471469,18,3729,0,0,0,34,30,2,0,28,0,31,3,W,88.23529412,66.66666667,90.32258065
362,2016020347,8474550,25,3592,0,0,0,39,34,7,0,27,0,31,8,L,87.17948718,87.5,87.09677419
363,2016020347,8470594,5,3600,0,0,0,35,33,2,0,31,0,32,3,W,94.28571429,66.66666667,96.875
364,2016021093,8476899,5,3900,0,0,0,30,29,0,2,27,2,27,1,L,96.66666667,0,100
365,2016021093,8477237,9,3900,0,0,0,35,34,5,1,28,1,28,6,W,97.14285714,83.33333333,100
366,2015020454,8466141,13,3600,0,0,0,34,33,7,2,24,2,25,7,W,97.05882353,100,96
367,2015020454,8470860,2,3489,0,0,0,16,12,1,0,11,0,15,1,L,75,100,73.33333333
368,2015021138,8475299,20,3600,0,0,0,24,22,4,0,18,0,18,6,W,91.66666667,66.66666667,100
369,2015021138,8475839,53,3519,0,0,0,20,16,0,0,16,0,18,2,L,80,0,88.88888889
370,2015021199,8475683,29,3600,0,0,0,27,26,4,1,21,2,21,4,W,96.2962963,100,100
371,2015021199,8476343,10,3581,0,0,0,32,27,2,0,25,0,30,2,L,84.375,100,83.33333333
372,2015020170,8471734,26,3541,0,0,0,26,22,1,0,21,1,24,1,L,84.61538462,100,87.5
373,2015020170,8470645,16,3600,0,0,0,35,33,6,0,27,0,29,6,W,94.28571429,100,93.10344828
374,2016020660,8474636,52,3479,0,0,0,31,27,3,1,23,2,25,4,L,87.09677419,75,92
375,2016020660,8474889,28,3600,0,0,0,28,26,3,1,22,1,24,3,W,92.85714286,100,91.66666667
376,2015020768,8470645,16,3867,0,0,0,28,24,9,0,15,0,17,11,W,85.71428571,81.81818182,88.23529412
377,2015020768,8475839,53,3869,0,0,0,40,35,5,0,30,1,34,5,L,87.5,100,88.23529412
378,2015020210,8471418,24,3595,0,0,0,31,31,7,0,24,0,24,7,W,100,100,100
379,2015020210,8474889,28,3504,0,0,0,17,16,1,0,15,0,16,1,L,94.11764706,100,93.75
380,2015020427,8473434,7,3520,0,0,0,32,28,2,0,26,0,30,2,L,87.5,100,86.66666667
381,2015020427,8473972,20,3600,0,0,0,30,27,6,0,21,0,22,8,W,90,75,95.45454545
382,2015020657,8470594,5,3731,0,0,0,25,20,1,0,19,0,22,3,L,80,33.33333333,86.36363636
383,2015020657,8476883,14,3731,0,0,0,40,36,8,0,28,0,31,9,W,90,88.88888889,90.32258065
384,2017020161,8475839,53,3444,0,0,0,25,21,0,2,19,3,20,2,L,84,0,95
385,2017020161,8471239,1,3600,0,0,0,37,34,7,0,27,0,29,8,W,91.89189189,87.5,93.10344828
386,2017020046,8471239,1,3600,0,0,0,50,47,15,2,30,2,31,17,W,94,88.23529412,96.77419355
387,2017020046,8475883,10,3561,0,0,0,31,25,8,4,13,5,17,9,L,80.64516129,88.88888889,76.47058824
388,2017020582,8470860,2,3519,0,0,0,37,33,3,1,29,1,32,4,L,89.18918919,75,90.625
389,2017020582,8476945,52,3600,0,0,0,44,42,8,0,34,0,36,8,W,95.45454545,100,94.44444444
390,2015020976,8470147,29,3600,0,0,0,36,30,6,0,24,0,30,6,L,83.33333333,100,80
391,2015020976,8473461,4,3600,0,0,0,19,19,4,1,14,1,14,4,W,100,100,100
392,2016020627,8471695,6,769,0,0,0,3,3,0,0,3,0,3,0,,100,NA,100
393,2016020627,8475876,6,2735,0,0,0,16,14,1,1,12,1,14,1,L,87.5,100,85.71428571
394,2016020627,8477424,18,3600,0,0,0,36,35,2,1,32,1,32,3,W,97.22222222,66.66666667,100
395,2017020375,8475809,53,3860,0,0,0,27,24,4,0,20,0,23,4,L,88.88888889,100,86.95652174
396,2017020375,8475660,22,3860,0,0,0,31,29,0,0,29,0,30,1,W,93.5483871,0,96.66666667
397,2016020285,8467950,9,3594,0,0,0,39,36,11,0,25,0,26,13,W,92.30769231,84.61538462,96.15384615
398,2016020285,8471679,8,3521,0,0,0,23,19,4,0,15,0,18,5,L,82.60869565,80,83.33333333
399,2017020918,8466141,13,3535,0,0,0,31,30,4,0,26,0,27,4,L,96.77419355,100,96.2962963
400,2017020918,8475883,10,3533,0,0,0,40,40,6,1,33,1,33,6,W,100,100,100
401,2017020019,8473541,21,3556,0,0,0,39,35,6,2,27,3,27,9,L,89.74358974,66.66666667,100
402,2017020019,8471239,1,3600,0,0,0,41,40,9,1,30,1,31,9,W,97.56097561,100,96.77419355
403,2015020846,8471227,30,3600,0,0,0,26,24,2,1,21,1,21,4,W,92.30769231,50,100
404,2015020846,8474593,23,3600,0,0,0,34,29,8,0,21,0,25,9,L,85.29411765,88.88888889,84
405,2017020455,8474152,12,3836,0,0,0,21,18,0,1,17,1,20,0,L,85.71428571,NA,85
406,2017020455,8471734,26,3880,1,0,0,34,32,1,0,31,0,32,2,W,94.11764706,50,96.875
407,2017020810,8468685,3,3532,0,0,0,41,39,4,0,35,0,36,5,L,95.12195122,80,97.22222222
408,2017020810,8471750,25,3584,0,0,0,32,31,5,0,26,0,27,5,W,96.875,100,96.2962963
409,2017020555,8474651,15,3594,0,0,0,28,25,3,0,22,0,25,3,L,89.28571429,100,88
410,2017020555,8470594,54,3600,0,0,0,26,26,2,0,24,0,24,2,W,100,100,100
411,2017021114,8471750,25,611,0,0,0,3,3,0,0,3,0,3,0,,100,NA,100
412,2017021114,8470140,25,2870,0,0,0,20,17,4,0,13,0,15,5,L,85,80,86.66666667
413,2017021114,8476945,52,3600,0,0,0,30,28,8,2,18,2,19,9,W,93.33333333,88.88888889,94.73684211
414,2016020801,8470645,16,3789,0,0,0,38,35,3,0,32,0,35,3,W,92.10526316,100,91.42857143
415,2016020801,8475311,30,3789,0,0,0,32,28,5,1,22,1,25,6,L,87.5,83.33333333,88
416,2015020009,8470320,12,3487,0,0,0,25,23,8,2,13,2,14,9,L,92,88.88888889,92.85714286
417,2015020009,8471469,18,3600,0,0,0,26,25,3,0,22,0,23,3,W,96.15384615,100,95.65217391
418,2015020380,8470140,25,3596,0,0,0,16,14,1,0,13,0,15,1,W,87.5,100,86.66666667
419,2015020380,8468011,23,3499,0,0,0,33,30,2,0,28,0,31,2,L,90.90909091,100,90.32258065
420,2017020671,8470657,17,3595,0,0,0,36,32,2,4,26,4,28,4,L,88.88888889,50,92.85714286
421,2017020671,8477465,5,3600,0,0,0,30,29,6,1,22,1,22,7,W,96.66666667,85.71428571,100
422,2015020487,8470320,12,3600,0,0,0,38,37,2,2,33,2,33,3,W,97.36842105,66.66666667,100
423,2015020487,8476899,5,3541,0,0,0,26,24,5,0,19,0,19,7,L,92.30769231,71.42857143,100
424,2017020239,8475852,17,3585,0,0,0,33,28,1,0,27,0,32,1,L,84.84848485,100,84.375
425,2017020239,8469608,20,3600,0,0,0,42,39,6,1,32,1,34,7,W,92.85714286,85.71428571,94.11764706
426,2017020811,8475839,14,1200,0,0,0,9,7,0,1,6,1,8,0,,77.77777778,NA,75
427,2017020811,8476883,14,2400,0,0,0,26,22,2,0,20,0,22,4,L,84.61538462,50,90.90909091
428,2017020811,8475660,22,3600,0,0,0,34,32,4,0,28,0,29,5,W,94.11764706,80,96.55172414
429,2017020411,8475809,53,3831,0,0,0,45,42,0,0,42,0,45,0,L,93.33333333,NA,93.33333333
430,2017020411,8476876,54,3831,0,0,0,33,31,4,0,27,0,28,5,W,93.93939394,80,96.42857143
431,2017020675,8473541,21,3600,1,0,0,28,27,11,0,16,0,17,11,W,96.42857143,100,94.11764706
432,2017020675,8471750,25,3530,0,0,0,22,19,1,1,17,1,20,1,L,86.36363636,100,85
433,2016020484,8469514,26,3900,0,0,0,27,25,3,1,21,1,23,3,L,92.59259259,100,91.30434783
434,2016020484,8470147,29,3900,0,0,0,46,44,3,0,41,0,42,4,W,95.65217391,75,97.61904762
435,2017020012,8473607,4,3512,0,0,0,27,25,8,0,17,0,19,8,L,92.59259259,100,89.47368421
436,2017020012,8471734,26,3599,0,0,0,35,35,8,3,24,3,24,8,W,100,100,100
437,2017020890,8473607,4,3712,0,0,0,36,35,0,0,35,0,36,0,W,97.22222222,NA,97.22222222
438,2017020890,8475683,29,3712,0,0,0,25,23,2,0,21,0,23,2,L,92,100,91.30434783
439,2017020679,8468685,3,3597,0,0,0,46,42,9,0,33,0,37,9,L,91.30434783,100,89.18918919
440,2017020679,8477465,5,3595,0,0,0,28,26,2,2,22,2,24,2,W,92.85714286,100,91.66666667
441,2015021201,8474593,23,3600,0,0,0,38,32,12,0,20,0,24,14,L,84.21052632,85.71428571,83.33333333
442,2015021201,8475660,22,3597,0,0,0,27,25,2,0,23,0,25,2,W,92.59259259,100,92
443,2016020390,8473434,20,3600,0,0,0,30,29,3,0,26,0,27,3,W,96.66666667,100,96.2962963
444,2016020390,8470140,25,3517,0,0,0,20,18,1,1,16,1,17,2,L,90,50,94.11764706
445,2015020416,8474889,28,1391,0,0,0,14,11,1,0,10,0,12,2,L,78.57142857,50,83.33333333
446,2015020416,8471774,28,2201,0,0,0,19,18,10,0,8,0,9,10,,94.73684211,100,88.88888889
447,2015020416,8471403,20,3576,0,0,0,33,31,4,1,26,1,27,5,W,93.93939394,80,96.2962963
448,2016021078,8470880,20,3500,0,0,0,40,36,3,0,33,0,35,5,L,90,60,94.28571429
449,2016021078,8474651,15,3600,0,0,0,31,29,3,1,25,1,27,3,W,93.5483871,100,92.59259259
450,2017021014,8475683,29,3599,0,0,0,35,33,8,0,25,0,27,8,W,94.28571429,100,92.59259259
451,2017021014,8474889,28,1532,0,0,0,13,10,0,0,10,0,13,0,L,76.92307692,NA,76.92307692
452,2017021014,8477180,28,2001,0,0,0,14,14,0,0,14,0,14,0,,100,NA,100
453,2015020135,8470594,5,3600,0,0,0,34,33,7,0,26,0,27,7,W,97.05882353,100,96.2962963
454,2015020135,8474651,15,3532,0,0,0,24,22,3,1,18,1,20,3,L,91.66666667,100,90
455,2015020804,8474593,23,3600,1,0,0,30,29,8,0,21,0,22,8,W,96.66666667,100,95.45454545
456,2015020804,8473575,21,3392,0,0,0,28,25,2,0,23,0,26,2,L,89.28571429,100,88.46153846
457,2017021267,8468011,24,3600,0,0,0,31,31,3,0,28,0,28,3,W,100,100,100
458,2017021267,8477293,53,3484,0,0,0,26,24,3,1,20,1,21,4,L,92.30769231,75,95.23809524
459,2016020306,8475195,7,3497,0,0,0,32,29,8,0,21,0,23,9,L,90.625,88.88888889,91.30434783
460,2016020306,8475831,15,3600,0,0,0,33,32,7,1,24,1,25,7,W,96.96969697,100,96
461,2015020801,8474651,15,3600,0,0,0,26,23,7,0,16,0,18,8,W,88.46153846,87.5,88.88888889
462,2015020801,8471469,18,3530,0,0,0,22,18,0,1,17,1,21,0,L,81.81818182,NA,80.95238095
463,2015020002,8468685,3,3572,0,0,0,34,32,3,0,29,0,31,3,W,94.11764706,100,93.5483871
464,2015020002,8470645,16,3495,0,0,0,27,24,0,0,24,0,27,0,L,88.88888889,NA,88.88888889
465,2015021010,8467950,9,3600,0,0,0,31,25,1,0,24,0,30,1,L,80.64516129,100,80
466,2015021010,8466141,13,3600,0,0,0,28,26,2,0,24,0,26,2,W,92.85714286,100,92.30769231
467,2015020071,8471774,28,3582,1,0,0,33,28,3,1,24,1,28,4,L,84.84848485,75,85.71428571
468,2015020071,8470860,2,3600,0,0,0,25,22,1,0,21,0,24,1,W,88,100,87.5
469,2016020327,8473434,20,3539,0,0,0,43,38,11,0,27,0,31,12,L,88.37209302,91.66666667,87.09677419
470,2016020327,8476932,4,3600,0,0,0,32,29,2,1,26,3,26,3,W,90.625,66.66666667,100
471,2017020013,8471306,2,1910,0,0,0,26,21,1,0,20,0,24,2,L,80.76923077,50,83.33333333
472,2017020013,8470860,2,1690,0,0,0,11,11,3,0,8,0,8,3,,100,100,100
473,2017020013,8475683,29,3593,0,0,0,29,29,2,1,26,1,26,2,W,100,100,100
474,2015020810,8475215,7,3600,0,0,2,28,23,5,1,17,1,22,5,L,82.14285714,100,77.27272727
475,2015020810,8473461,4,3591,0,0,0,42,41,6,2,33,2,34,6,W,97.61904762,100,97.05882353
476,2016020150,8474593,23,3502,0,0,0,24,23,1,0,22,0,23,1,L,95.83333333,100,95.65217391
477,2016020150,8477237,9,3600,0,0,0,27,27,2,1,24,1,24,2,W,100,100,100
478,2016021209,8475831,15,3600,0,0,0,22,21,0,2,19,2,20,0,W,95.45454545,NA,95
479,2016021209,8471418,6,2400,0,0,0,24,21,1,4,16,4,19,1,L,87.5,100,84.21052632
480,2016021209,8471695,6,1171,0,0,0,8,8,1,0,7,0,7,1,,100,100,100
481,2016020318,8471227,30,3870,0,0,0,38,35,2,0,33,0,35,3,L,92.10526316,66.66666667,94.28571429
482,2016020318,8474596,19,3900,0,0,0,31,28,6,0,22,0,25,6,W,90.32258065,100,88
483,2015020520,8471239,1,3524,0,0,0,25,22,1,0,21,0,24,1,L,88,100,87.5
484,2015020520,8470320,12,3600,0,0,0,20,19,1,0,18,0,19,1,W,95,100,94.73684211
485,2017021157,8476883,14,3492,0,0,0,31,29,0,0,29,0,31,0,L,93.5483871,NA,93.5483871
486,2017021157,8476234,1,3600,0,0,0,36,35,2,0,33,0,33,3,W,97.22222222,66.66666667,100
487,2015020907,8471239,1,1185,0,0,0,11,8,0,1,7,1,10,0,L,72.72727273,NA,70
488,2015020907,8476234,1,2400,0,0,0,13,10,0,0,10,0,12,1,,76.92307692,0,83.33333333
489,2015020907,8476914,29,3600,0,0,0,26,25,7,2,16,2,17,7,W,96.15384615,100,94.11764706
490,2015020832,8475883,24,1336,0,0,0,6,5,0,0,5,0,6,0,W,83.33333333,NA,83.33333333
491,2015020832,8476434,24,2398,0,0,0,17,16,1,0,15,0,15,2,,94.11764706,50,100
492,2015020832,8470645,16,3736,0,0,0,44,41,6,0,35,0,37,7,L,93.18181818,85.71428571,94.59459459
493,2017020736,8467950,9,3577,0,0,0,40,38,7,0,31,0,33,7,L,95,100,93.93939394
494,2017020736,8475622,19,3600,0,0,0,25,25,6,2,17,2,17,6,W,100,100,100
495,2016020616,8468011,23,3827,0,0,0,26,24,1,1,22,2,23,1,L,92.30769231,100,95.65217391
496,2016020616,8471469,18,3898,0,0,0,30,29,1,0,28,0,29,1,W,96.66666667,100,96.55172414
497,2017020836,8469608,20,3494,0,0,0,36,32,8,0,24,0,26,10,L,88.88888889,80,92.30769231
498,2017020836,8471715,3,1190,0,0,0,8,7,2,1,4,1,5,2,,87.5,100,80
499,2017020836,8468685,3,2400,0,0,0,30,28,11,1,16,1,17,12,W,93.33333333,91.66666667,94.11764706
500,2017021226,8474651,15,3552,0,0,0,36,34,4,0,30,0,32,4,W,94.44444444,100,93.75
501,2017021226,8474596,19,3509,0,0,0,33,30,1,1,28,1,31,1,L,90.90909091,100,90.32258065
502,2015021032,8473541,10,3600,0,0,0,38,38,3,1,34,1,34,3,W,100,100,100
503,2015021032,8475852,17,3518,0,0,0,27,26,5,0,21,0,22,5,L,96.2962963,100,95.45454545
504,2015020109,8474765,53,3600,0,0,0,36,35,4,1,30,1,31,4,W,97.22222222,100,96.77419355
505,2015020109,8467950,9,3579,0,0,0,25,22,3,1,18,1,21,3,L,88,100,85.71428571
506,2017020432,8479496,20,3674,0,0,0,37,35,4,0,31,0,33,4,W,94.59459459,100,93.93939394
507,2017020432,8471679,8,3674,0,0,0,37,34,4,0,30,0,33,4,L,91.89189189,100,90.90909091
508,2016020699,8476434,24,862,0,0,0,5,4,1,0,3,0,4,1,,80,100,75
509,2016020699,8473541,24,2738,0,0,0,20,16,2,0,14,0,18,2,L,80,100,77.77777778
510,2016020699,8471227,30,3600,0,0,0,29,26,2,0,24,1,25,3,W,89.65517241,66.66666667,96
511,2016020843,8470147,10,3556,0,0,0,34,30,6,0,24,0,27,7,L,88.23529412,85.71428571,88.88888889
512,2016020843,8476914,29,3600,0,0,0,33,31,4,1,26,1,28,4,W,93.93939394,100,92.85714286
513,2015020334,8476883,14,3476,0,0,0,37,33,8,0,25,0,26,11,L,89.18918919,72.72727273,96.15384615
514,2015020334,8474651,15,3598,0,0,0,34,32,1,1,30,1,32,1,W,94.11764706,100,93.75
515,2015021087,8473972,20,3549,0,0,0,24,21,4,1,16,1,19,4,L,87.5,100,84.21052632
516,2015021087,8473541,10,3571,0,0,0,25,23,6,0,17,1,18,6,W,92,100,94.44444444
517,2015020531,8473553,5,3523,0,0,0,28,27,2,2,23,2,24,2,L,96.42857143,100,95.83333333
518,2015020531,8476945,52,3598,0,0,0,30,30,3,0,27,0,27,3,W,100,100,100
